name,price_eur,display_inch,display_cm,display_resolution,display_ratio,weight_kg,height_mm,width_mm,depth_mm,operating_system,cpu_processor,ram_memory,gpu_integrated,gpu_extra,internal_storage_gb,storage_type,battery_life_h,battery_capacity_wh,psu_watts,audio_system,speakers_count,has_touchscreen,keyboard_backlit,keyboard_numpad,has_webcam,has_bluetooth,bluetooth_version,wifi_standard,product_ean,product_sku,release_year,category
"Microsoft Notebook Surface Laptop 5 - i7/16GB/ 512GB W11P, schwarz",1650.07,15.0,38.1,2496x1664,3:2,1.56,14.7,340.0,244.0,Windows 11 Pro,i7-1265U,16.0,Intel Iris Xe Graphics,,512.0,SSD,17.0,47.4,65.0,Dolby Atmos,,True,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),196388049998.0,RIQ-00028,2022.0,Notebooks
MSI CreatorPro Z17 A12UMST-081 i712700H/32GB/1TBSSD/RTXA5 W11P,4598.99,17.0,43.2,2560x1600,,2.49,19.0,382.0,260.0,Windows 11 Pro,i7-12700H,32.0,Intel Iris Xe Graphics,NVIDIA RTX A5500,1000.0,SSD,,90.0,240.0,,4.0,True,False,True,True,True,5.2,Wi-Fi 6E (802.11ax),4719072952860.0,0017N1-081,,Notebooks
"Apple MacBook Pro Space Gray,M1, 8GB RAM, 256GB SSD [2020 / Z11B] (MYD82D/A",1251.83,13.3,33.8,2560x1600,,1.4,15.6,304.1,212.4,macOS Big Sur,M1,8.0,Apple GPU,,256.0,SSD,20.0,58.2,61.0,Dolby Atmos,2.0,False,True,False,True,True,5.0,Wi-Fi 6 (802.11ax),194252165836.0,MYD82D/A,2020.0,Notebooks
Lenovo ThinkPad P14s G3 i7-1280P 2x16GB/1TB T550 UHD+ W10P,2250.29,14.0,35.6,3840x2400,16:10,1.24,17.9,317.7,226.9,Windows 11 Pro,Intel SoC,32.0,Intel Iris Xe Graphics,NVIDIA Quadro T550,1.0,SSD,,52.5,100.0,Dolby Audio,2.0,True,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),196803372977.0,21AK008TGE,,Notebooks
Dell Inspiron 15 i5-1035G1/8GB/256SSD/Intel UHD/FHD/matt/W11Home,537.13,15.6,39.6,1920x1080,16:9,1.96,1.8,364.0,249.0,Windows 11 Home,i5-1035G1,8.0,Intel® UHD Graphics,,256.0,SSD,,42.0,,MaxxAudio Pro,2.0,False,False,True,True,True,5.0,Wi-Fi 5 (802.11ac),5397184670330.0,3501-0330,,Notebooks
"Microsoft Notebook Surface Laptop 5 - i7/16GB/ 512GB W11P, schwarz",1532.28,13.5,34.3,2256x1504,3:2,1.3,14.5,308.0,223.0,Windows 11 Pro,i7-1265U,16.0,Intel Iris Xe Graphics,,512.0,SSD,18.0,47.4,65.0,,,True,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),196388039814.0,RBH-00030,2022.0,Notebooks
PANASONIC TOUGHBOOK FZ-55 I5-1145G7 VPRO (FZ-55EZ0QMB4,2625.5,14.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,FZ-55EZ0QMB4,,Notebooks
Dell Latitude 7330 I5-1245U 16GB 512GB SSD W10P,1255.78,13.3,33.8,1920x1080,16:9,1.13,1.7,306.5,199.9,Windows 10 Pro,i5-1245U,16.0,Intel Iris Xe Graphics,,512.0,SSD,,58.0,65.0,,2.0,False,True,False,True,True,,Wi-Fi 6E (802.11ax),5397184721179.0,WNVNX,2022.0,Notebooks
Apple APPLE Macbook PRO 16 M2 MAX 12C/30C,3944.96,16.2,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,Z174-GR11,,Notebooks
"Microsoft Notebook Surface Laptop 5 - i5/ 8GB/ 256GB W11P, platinum",1090.63,13.5,34.3,2256x1504,3:2,1.27,14.5,308.0,223.0,Windows 11 Pro,i5-1245U,8.0,Intel Iris Xe Graphics,,256.0,SSD,18.0,47.4,65.0,,,True,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),196388010585.0,R1A-00005,2022.0,Notebooks
Terra Mobile 1460Q (1220726,899.0,14.0,35.6,1920x1080,16:9,1.49,14.9,340.0,232.0,Windows 11 Home,i5-10210Y,8.0,Intel® UHD Graphics,,256.0,SSD,10.0,,,,,False,False,False,True,True,4.2,Wi-Fi 5 (802.11ac),4039407067244.0,1220726,,Notebooks
Dell LATITUDE 5430 I7-1265U 16GB 512GB W10P,1331.08,14.0,35.6,1920x1080,16:9,1.36,1.93,321.4,212.0,Windows 10 Pro,i7-1265U,16.0,Intel Iris Xe Graphics,,512.0,SSD,,58.0,65.0,MaxxAudio Pro,2.0,False,True,False,True,True,,Wi-Fi 6E (802.11ax),5397184679739.0,H7NMH,2022.0,Notebooks
Apple Macbook PRO 14 M2 PRO 10C/16C,3433.82,14.2,36.1,3024x1964,,1.6,15.5,312.6,221.2,macOS Ventura,M2 Pro,16.0,Apple GPU,,512.0,SSD,,70.0,67.0,,6.0,False,True,False,True,True,5.3,Wi-Fi 6 (802.11ax),194253319207.0,MPHH3D/A,2023.0,Notebooks
Microsoft Surface Laptop 5 i5 16GB 512GB 2256x1504/Touch/black W10P,1739.8,13.5,34.3,2256x1504,3:2,1.3,14.5,308.0,223.0,Windows 10 Pro,i5-1245U,16.0,Intel Iris Xe Graphics,,512.0,SSD,18.0,47.4,65.0,,,True,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),196388033133.0,R8Q-00028,2022.0,Notebooks
"Fujitsu LIFEBOOK U7312 Intel Core i5-1235U 33,78cm 13,3Zoll FHD 2x8GB 256SSD W11P",1294.58,13.3,33.8,1920x1080,,,18.9,308.0,199.5,Windows 11 Pro,i5-1235U,16.0,Intel Iris Xe Graphics,,256.0,SSD,,60.0,65.0,,,False,False,False,True,True,5.2,Wi-Fi 6E (802.11ax),4065221819783.0,VFY:U7312MF5HMDE,,Notebooks
Terra Mobile 1500 (1220751,799.0,15.6,39.6,1920x1080,16:9,1.6,19.9,360.0,239.0,Windows 11 Pro,5500U,8.0,AMD Radeon Graphics,,500.0,SSD,6.0,,,,,False,True,True,True,True,5.0,Wi-Fi 5 (802.11ac),4039407069477.0,1220751,,Notebooks
"Acer Notebook ConceptD 3 CN316-73G - Intel Core i5-11400H, weiss",1425.99,16.0,40.6,1920x1200,16:10,2.2,21.0,358.0,249.0,Windows 11 Home,Intel HM570,16.0,Intel® UHD Graphics,NVIDIA GeForce RTX 3050 Ti,512.0,SSD,13.0,56.0,135.0,,2.0,False,True,False,True,True,5.0,Wi-Fi 6 (802.11ax),4710886998327.0,NX.C6TEG.005,,Notebooks
Lenovo ThinkPad P1 Gen5 Intel Core i7-12700H WQXGA 16GB DDR5 512GB SSD RTX A2000 8GB W10P DG,3243.81,16.0,40.6,2560x1600,16:10,1.81,17.7,359.5,253.8,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,NVIDIA RTX A2000,512.0,SSD,,90.0,170.0,Dolby Atmos,2.0,False,True,False,True,True,5.2,Wi-Fi 6E (802.11ax),196380258831.0,21DC000EGE,,Notebooks
MSI Creator Z16P B12UHT-047 i9-12900H/32GB/2TB/RTX3080 W11P,4135.17,16.0,40.6,2560x1600,,2.39,19.0,359.0,256.0,Windows 11 Pro,i9-12900H,32.0,Intel Iris Xe Graphics,NVIDIA GeForce RTX 3080,2000.0,SSD,,90.0,240.0,,4.0,True,True,True,True,True,5.2,Wi-Fi 6E (802.11ax),4719072937645.0,0015G1-047,,Notebooks
Terra MOBILE GAMER ELITE 5v2 i9-13900HX W11P,2599.0,17.3,43.9,2560x1440,16:9,2.8,24.9,396.0,262.0,Windows 11 Pro,i9-13900HX,32.0,Intel® UHD Graphics,NVIDIA GeForce RTX 4070,2.0,SSD,4.0,,,,,False,True,True,True,True,5.2,Wi-Fi 6 (802.11ax),4039407076918.0,1220782,,Notebooks
Lenovo ThinkPad E15 G4 Intel Core i7-1255U FHD 16GB 512GB SSD UMA W11P Black TopSeller,1066.09,15.6,39.6,1920x1080,16:9,1.7,18.9,365.0,240.0,Windows 11 Pro,Intel SoC,16.0,Intel Iris Xe Graphics,,512.0,SSD,,57.0,65.0,Dolby Audio,2.0,False,True,True,True,True,5.1,Wi-Fi 6 (802.11ax),196800180483.0,21E60050GE,,Notebooks
APPLE MacBook Air Apple M2 Chip 8-Core CPU und 10-Core GPU 8GB gem. RAM 512GB SSD DE - Polarstern,1642.69,15.3,38.9,2880x1864,,1.51,11.5,340.4,237.6,macOS Ventura,M2,8.0,Apple GPU,,512.0,SSD,,66.5,35.0,Dolby Atmos,6.0,False,True,False,True,True,5.3,Wi-Fi 6 (802.11ax),194253712725.0,MQKV3D/A,2023.0,Notebooks
Microsoft Surface Laptop 5 - i7/16GB/ 512GB *platinum* W10P,2022.61,0.0,38.1,2496x1664,3:2,1.56,14.7,340.0,244.0,Windows 10 Pro,i7-1265U,16.0,Intel Iris Xe Graphics,,512.0,SSD,17.0,47.4,65.0,Dolby Atmos,,True,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),196388050215.0,RIR-00005,2022.0,Notebooks
Lenovo TP E15 G4 I5-1235U 8GB 256GB,848.02,15.6,39.6,1920x1080,16:9,1.7,18.9,365.0,240.0,Windows 11 Pro,Intel SoC,8.0,Intel Iris Xe Graphics,,256.0,SSD,,57.0,65.0,Dolby Audio,2.0,False,True,True,True,True,5.1,Wi-Fi 6 (802.11ax),196800180476.0,21E60058GE,,Notebooks
Apple Macbook Air 13 M2 CHIP 8C/8C 16GB RAM 256GB 30W space grey,1598.37,13.0,34.5,2560x1664,,1.24,11.3,304.1,215.0,macOS Monterey,M2,16.0,Apple GPU,,256.0,SSD,,52.6,30.0,,4.0,False,True,False,True,True,5.0,Wi-Fi 6 (802.11ax),,Z15S-GR05,2022.0,Notebooks
MSI WF66 11UI-1242 i711800H+HM570/32GB/1TB/T1200 W11P,1899.99,15.6,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,4719072945862.0,001582-1242,,Notebooks
Microsoft Surface Laptop Studio i7 32GB 2TB 2400x1600/1TB/RTX A2000 W11P,3412.15,14.4,36.6,2400x1600,3:2,1.82,18.9,323.3,228.3,Windows 11 Pro,i7-11370H,32.0,Intel Iris Xe Graphics,NVIDIA RTX A2000,2000.0,SSD,18.0,58.0,102.0,Dolby Atmos,4.0,True,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),889842786712.0,AIK-00005,,Notebooks
PANASONIC TOUGHBOOK FZ-55 Intel Core i5-1145G7 FHD 8GB 512GB SSD UMA W11P,2490.19,14.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,FZ-55EZ0PWB4,,Notebooks
Terra MOBILE 1470U,1199.0,14.0,35.6,1920x1080,,1.11,16.5,322.0,216.8,Windows 11 Pro,i5-1235U,8.0,Intel Iris Xe Graphics,,500.0,SSD,20.0,,,,,False,True,False,True,True,5.0,Wi-Fi 6 (802.11ax),4039407073801.0,1220769,,Notebooks
Samsung Galaxy Book2 Business FHD Anti-Glare i5-1240P 8GB 256GB SSD W11P Dark Grey,760.09,14.0,35.6,1920x1080,,1.5,19.9,326.4,213.8,Windows 11 Pro,i5-1240P,8.0,Intel Iris Xe Graphics,,256.0,SSD,,51.6,,Dolby Atmos,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),8806094472233.0,NP641BED-KA1DE,,Notebooks
Microsoft MS Surface Pro 8 i7 16GB 1TB platinu 2880x1920 W11P,2188.99,13.3,33.0,2880x1920,3:2,0.891,208.0,287.0,9.3,Windows 11 Pro,i7-1185G7,16.0,,,,SSD,16.0,51.5,60.0,Dolby Atmos,2.0,True,False,False,True,True,5.1,Wi-Fi 6 (802.11ax),889842799538.0,EED-00003,,Notebooks
Dell Latitude 7640 XCTO I7,1958.04,16.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,3000147953991.10-10,,Notebooks
Fujitsu LIFEBOOK E5412A FHD 14 AMD Ryzen 512GB SSD W11P,742.47,14.0,35.6,1920x1080,,1.35,19.9,322.0,211.0,Windows 11 Pro,5675U,16.0,AMD Radeon Graphics,,512.0,SSD,14.5,60.0,65.0,,,False,False,False,True,True,5.2,Wi-Fi 6 (802.11ax),4065221864394.0,VFY:E542AMHAAMDE,,Notebooks
PANASONIC TOUGHBOOK FZ-55 I5-1145G7 VPRO (FZ-55FZ0Q8B4,3039.42,14.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,FZ-55FZ0Q8B4,,Notebooks
Apple MacBook AIR M2 CHIP 8C/8C,1838.8,13.3,34.5,2560x1664,,1.24,11.3,304.1,215.0,macOS Monterey,M2,16.0,Apple GPU,,512.0,SSD,,52.6,30.0,,4.0,False,True,False,True,True,5.0,Wi-Fi 6 (802.11ax),,Z15S-GR06,2022.0,Notebooks
FUJITSU CELSIUS H7613 I9-13950HX 2K,3927.45,16.0,40.6,2560x1600,16:10,2.53,26.4,370.0,264.5,Windows 11 Pro,i9-13950HX,64.0,Intel® UHD Graphics,NVIDIA RTX 2000,2.0,SSD,8.0,94.95,230.0,,2.0,False,True,True,True,True,5.2,Wi-Fi 6E (802.11ax),4065221953517.0,VFY:H7613W19AMDE,,Notebooks
Dell Precision 5480 i7-13700H FHD 16GB 512G SSD Nvidia RTX A1000 IR Cam &amp; Mic 4 cell WLAN Backlit Kb W11P 3Y ProSpt,2902.14,14.0,35.6,1920x1200,16:10,1.48,7.49,310.6,210.3,Windows 11 Pro,i7-13700H,16.0,Intel Iris Xe Graphics,NVIDIA RTX A1000,512.0,SSD,,72.0,130.0,,4.0,False,True,False,True,True,,Wi-Fi 6E (802.11ax),5397184816820.0,9CRCT,,Notebooks
ACER A515-56-547J I5-1135G7 8GB 1TB,643.6,15.6,39.6,1920x1080,16:9,1.65,17.9,363.4,238.5,Windows 11 Home,i5-1135G7,8.0,Intel Iris Xe Graphics,,1.0,SSD,8.0,48.0,45.0,,2.0,False,True,True,True,True,5.2,Wi-Fi 6 (802.11ax),4710886789420.0,NX.A1HEV.018,,Notebooks
Lenovo Thinkpad P14S G4 R7P-7840U 64GB,2240.99,14.0,35.6,2880x1800,16:10,1.34,17.9,317.7,226.9,Windows 11 Pro,AMD SoC,64.0,AMD Radeon 780M,,2.0,SSD,,52.5,65.0,Dolby Audio,2.0,False,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197528121970.0,21K5000JGE,,Notebooks
Dell Latitude 7330 I5-1235U 16GB 256GB SSD W10P,1365.12,13.3,33.8,1920x1080,16:9,1.13,1.7,306.5,199.9,Windows 10 Pro,i5-1235U,16.0,Intel Iris Xe Graphics,,256.0,SSD,,58.0,65.0,,2.0,False,True,False,True,True,,Wi-Fi 6E (802.11ax),5397184721162.0,G51X7,2022.0,Notebooks
Lenovo Essential 13w Yoga G1 R5-5625U 16/512GB FHD IPS W11P,932.14,13.3,33.8,1920x1200,16:10,1.45,17.6,305.0,216.8,Windows 11 Pro,AMD SoC,16.0,AMD Radeon Graphics,,512.0,SSD,12.4,51.0,65.0,Dolby Audio,2.0,True,True,False,True,True,5.2,Wi-Fi 6 (802.11ax),196379371558.0,82S10004GE,,Notebooks
Dell PRECISION 7780 I9-13950HX 32GB,4281.97,17.0,43.9,1920x1080,16:9,3.02,2.59,398.0,265.0,Windows 11 Pro,i9-13950HX,32.0,Intel® UHD Graphics,NVIDIA RTX 3500,1.0,SSD,,93.0,240.0,,2.0,False,True,True,True,True,,Wi-Fi 6E (802.11ax),5397184810019.0,M6HGP,,Notebooks
"Microsoft Surface Pro 8 LTE - 13"" - i5/16GB/ 512GB *platinum* W11P",1619.22,13.0,33.0,2880x1920,3:2,0.891,208.0,287.0,9.3,Windows 11 Pro,i5-1135G7,16.0,,,,SSD,16.0,51.5,60.0,Dolby Atmos,2.0,True,False,False,True,True,5.1,Wi-Fi 6 (802.11ax),889842995107.0,NNB-00002,,Notebooks
APPLE MACBOOK AIR 15 M2 8C/10C/16C,2152.4,15.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,Z18L-GR06,,Notebooks
Acer TravelMate P2 TMP214-52-P3A9 schwarz (NX.VLMEG.00A,471.88,14.0,35.6,1920x1080,16:9,1.62,19.9,328.0,236.0,Windows 10 Pro,6405U,4.0,Intel® UHD Graphics,,128.0,SSD,11.0,48.0,45.0,,2.0,False,True,False,True,True,5.0,Wi-Fi 6 (802.11ax),4710886134763.0,NX.VLMEG.00A,,Notebooks
MSI CreatorPro X17 HX A13VKS-246 i9-13980HX/RTX3500 W11P,5608.88,3.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,4711377110280.0,0017Q2-246,,Notebooks
Microsoft Surface Laptop 5 - i7/16GB/ 512GB *platinum* W11P,1556.08,13.5,34.3,2256x1504,3:2,1.27,14.5,308.0,223.0,Windows 11 Pro,i7-1265U,16.0,Intel Iris Xe Graphics,,512.0,SSD,18.0,47.4,65.0,,,True,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),196388039579.0,RBH-00005,2022.0,Notebooks
Dell Alienware M15 R7 I7-12700H 16GB,2634.83,15.6,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,5397184671269.0,3HPJV,,Notebooks
Lenovo ThinkPad P1 Gen 6 21FV - 180°-Scharnierdesign - Intel Core i7 13800H / 2.5 GHz - vPro Enterprise - Win 11 Pro - RTX 4000,5605.97,16.0,40.6,3840x2400,16:10,1.78,17.3,359.5,253.8,Windows 11 Pro,Intel SoC,64.0,Intel Iris Xe Graphics,NVIDIA RTX 4000,2.0,SSD,,90.0,230.0,Dolby Atmos,2.0,True,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),197529711781.0,21FV000PGE,,Notebooks
Acer CB Spin 512 R853TA-P05L Chrome Pent.N6000/8GB LPDDR4X/64GB eMMC,468.22,12.0,30.5,1366x912,,1.3,21.1,296.0,230.6,Chrome OS,N6000,8.0,Intel® UHD Graphics,,64.0,Flash,12.0,48.0,45.0,,2.0,True,False,False,True,True,5.0,Wi-Fi 6 (802.11ax),4710886481430.0,NX.AA8EG.001,,Notebooks
Apple MacBook Air Z15S Apple M2 8C CPU/8C GPU/16C N.E. 24GB 512GB SSD 30W USB-C DE - Grau,1856.55,13.6,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,4066582192720.0,MLXW3D/A-Z08557846,,Notebooks
Apple MacBook Pro 16 M2 PRO 12C/19C 32GB RAM 512GB SSD - SILVER,3897.13,16.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,Z177-GR06,,Notebooks
Dell LATITUDE 5431 I7-1270P 16GB 512GB SSD W10P,1472.47,14.0,35.6,1920x1080,16:9,1.49,2.1,321.4,212.0,Windows 10 Pro,i7-1270P,16.0,Intel Iris Xe Graphics,,512.0,SSD,,64.0,90.0,MaxxAudio Pro,2.0,False,True,False,True,True,,Wi-Fi 6E (802.11ax),5397184721964.0,NX7D4,2022.0,Notebooks
Corsair VOYAGER a1600 - Advantage Edition Ryzen 7 6800HS - 16 GB RAM - 1 TB SSD - Deutsch,3532.99,16.0,40.6,2560x1600,16:10,2.4,19.9,356.0,286.7,Windows 11 Home,6800HS,16.0,AMD Radeon 680M,AMD Radeon RX 6800M,1000.0,SSD,8.0,99.0,230.0,Dolby Atmos,,False,True,False,True,True,5.2,Wi-Fi 6E (802.11ax),840006693925.0,CN-9000003-DE,,Notebooks
Dell LATITUDE 7530 I5-1245U 16GB 512GB SSD W10P,1648.77,15.6,39.6,1920x1080,16:9,1.54,1.77,357.7,229.8,Windows 10 Pro,i5-1245U,16.0,Intel Iris Xe Graphics,,512.0,SSD,,58.0,65.0,MaxxAudio Pro,2.0,False,True,False,True,True,,Wi-Fi 6E (802.11ax),5397184721520.0,RC74T,2022.0,Notebooks
ACER TM P614-53-TCO-77WT W11P i7-1365U/16GB/512GB SSD,1646.83,14.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,4711121662959.0,NX.B30EG.004,,Notebooks
Gigabyte G5 GE-51DE263SD i5 DOS FHD 144Hz,737.05,15.6,39.6,1920x1080,,1.99,23.9,360.0,238.0,FreeDOS,i5-12500H,8.0,Intel Iris Xe Graphics,NVIDIA GeForce RTX 3050,512.0,SSD,,54.0,180.0,DTS:X Ultra,2.0,False,True,True,True,True,5.2,Wi-Fi 6 (802.11ax),4719331839987.0,G5 GE-51DE263SD,,Notebooks
Lenovo ThinkPad L13 Yoga G2 AMD R7-5850U 16GB 512SSD FHD W11P,1005.09,13.3,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,196804845586.0,21AES0FT02,,Notebooks
Dell PRECISION 7680 I7-13850HX 16GB,2926.35,16.0,40.6,1920x1200,16:10,2.6,2.23,356.0,258.3,Windows 11 Pro,Intel,16.0,Intel® UHD Graphics,NVIDIA RTX 2000,512.0,SSD,,83.0,180.0,,2.0,False,True,True,True,True,,Wi-Fi 6E (802.11ax),5397184810187.0,XFYNN,2023.0,Notebooks
"Samsung Galaxy Book3 360 33,78cm 13,3Zoll i5-1340P 8GB 512GB SSD Intel Iris X W11H Graphite",1570.29,13.3,33.8,1920x1080,,1.16,12.9,304.4,202.0,Windows 11 Home,i5-1340P,8.0,Intel Iris Xe Graphics,,512.0,SSD,,61.1,65.0,Dolby Atmos,2.0,True,True,False,True,True,5.1,Wi-Fi 6E (802.11ax),8806094919196.0,NP730QFG-KA4DE,2023.0,Notebooks
Microsoft Surface Laptop 5 i5 8GB 512GB 2256x1504/Touch/black W10P,1376.69,13.5,34.3,2256x1504,3:2,1.3,14.5,308.0,223.0,Windows 10 Pro,i5-1245U,8.0,Intel Iris Xe Graphics,,512.0,SSD,18.0,47.4,65.0,,,True,True,False,True,True,5.1,Wi-Fi 6 (802.11ax),196388020928.0,R1U-00028,2022.0,Notebooks
LENOVO TP L14 G3 R5-5675U 16GB 512GB SSD W10P DG,1110.8,14.0,35.6,1920x1080,16:9,1.39,19.8,325.4,217.0,Windows 11,AMD SoC,16.0,AMD Radeon Graphics,,512.0,SSD,,57.0,65.0,Dolby Audio,2.0,False,True,False,True,True,5.2,Wi-Fi 6E (802.11ax),196801332614.0,21C5003MGE,,Notebooks
LG Electronics 16ZB90R Notebook I7 16GB LPDDR4X 512GB SSD schwarz W11P,1171.09,16.0,40.6,2560x1600,16:10,1.19,16.8,355.9,243.4,Windows 11 Pro,i7-1360P,16.0,Intel Iris Xe Graphics,,512.0,SSD,22.0,80.0,,Dolby Atmos,2.0,False,True,True,True,True,5.1,Wi-Fi 6E (802.11ax),8806087973532.0,16ZB90R-G.AP75G,,Notebooks
Dell 15 9520/16GB/512GB/W11,2403.58,15.0,39.6,3840x2400,16:10,2.1,1.85,344.4,230.1,Windows 11 Home,i7-12700H,16.0,Intel Iris Xe Graphics,NVIDIA GeForce RTX 3050 Ti,512.0,SSD,13.0,86.0,,,4.0,True,True,False,True,True,5.2,Wi-Fi 6 (802.11ax),5397184746813.0,1GRP6?B2C,,Notebooks
Dell Precision 7680 i9-13950HX 16Zoll FHD+ 32GB 1TB Nvidia RTX 3500 WLAN W11P,4191.85,16.0,40.6,1920x1200,16:10,2.6,2.23,356.0,258.3,Windows 11 Pro,i9-13950HX,32.0,Intel® UHD Graphics,NVIDIA RTX 3500,1.0,SSD,,93.0,240.0,,2.0,False,True,True,True,True,,Wi-Fi 6E (802.11ax),5397184810422.0,MVHK0,2023.0,Notebooks
Fujitsu LIFEBOOK U7412 Intel Core i5-1235U FHD 2x8GB 256GB SSD LTE W11P,1338.83,14.0,35.6,1920x1080,,,18.9,322.0,211.0,Windows 11 Pro,i5-1235U,16.0,Intel Iris Xe Graphics,,256.0,SSD,,60.0,65.0,,,False,False,False,True,True,5.2,Wi-Fi 6E (802.11ax),4065221819820.0,VFY:U7412MF5JMDE,,Notebooks
FUJITSU CELSIUS H7613 I9-13950HX 4K,4581.43,16.0,40.6,3840x2400,16:10,2.53,26.4,370.0,264.5,Windows 11 Pro,i9-13950HX,64.0,Intel® UHD Graphics,NVIDIA RTX 3500,2.0,SSD,8.0,94.95,230.0,,2.0,False,True,True,True,True,5.2,Wi-Fi 6E (802.11ax),4065221953524.0,VFY:H7613W19BMDE,,Notebooks
Dell PRECISION 3480 I7-1360P 16GB 512GB 14IN FHD LCD W11P,1556.68,14.0,35.6,1920x1080,16:9,1.39,1.91,321.4,212.0,Windows 11 Pro,i7-1360P,16.0,Intel Iris Xe Graphics,NVIDIA RTX A500,512.0,SSD,,54.0,130.0,MaxxAudio,2.0,False,True,False,True,True,,Wi-Fi 6E (802.11ax),5397184803271.0,NVMJ5,,Notebooks
Acer ACER TM Spin P4 P414RN-53-TCO-56C3 14T i5 W11P,1256.97,14.0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,4711121662881.0,NX.B22EG.00B,,Notebooks
Apple Macbook AIR 13 M1 CHIP 8C (Z127MGN93GR05,1215.41,13.3,33.8,2560x1600,16:9,1.29,16.1,304.1,212.4,macOS Big Sur,M1,16.0,Apple GPU,,256.0,SSD,18.0,49.9,30.0,Dolby Atmos,2.0,False,True,False,True,True,5.0,Wi-Fi 6 (802.11ax),,Z127MGN93GR05,2020.0,Notebooks
"MSI CreatorPro Z16 B12UKST-078 ""i712700H/32GB/1TBSSD/RTXA3 W11P",3498.99,16.0,40.6,2560x1600,,2.39,19.0,359.0,256.0,Windows 11 Pro,i7-12700H,32.0,Intel Iris Xe Graphics,NVIDIA RTX A3000,1.0,SSD,,90.0,240.0,,4.0,True,False,True,True,True,5.2,Wi-Fi 6 (802.11ax),4719072952976.0,0015G1-078,,Notebooks
Apple MacBook Air Z127 Apple M1 Chip 8C CPU und 7C GPU 16C N.E. 16GB 256GB SSD DE - Silber,1215.41,13.3,33.8,2560x1600,16:9,1.29,16.1,304.1,212.4,macOS Big Sur,M1,16.0,Apple GPU,,256.0,SSD,18.0,49.9,30.0,Dolby Atmos,2.0,False,True,False,True,True,5.0,Wi-Fi 6 (802.11ax),4062319431469.0,MGN93D/A-410306,2020.0,Notebooks
Fujitsu Lifebook U7313 FHD i5-1335U 16GB 512SSD LTE W11P,1464.99,3.0,33.8,1920x1080,,0.99,18.9,308.0,199.5,Windows 11 Pro,i5-1335U,16.0,Intel Iris Xe Graphics,,512.0,SSD,12.5,60.0,65.0,,2.0,False,False,False,True,True,,Wi-Fi 6E (802.11ax),,VFY:U7313MF5EMDE,,Notebooks
"MSI Stealth 17 A13VF (RTX 4060, GDDR6 8GB",2946.08,17.3,43.9,2560x1440,,2.8,20.1,397.6,283.5,Windows 11 Home,i7-13700H,16.0,Intel Iris Xe Graphics,NVIDIA GeForce RTX 4060,2.0,SSD,,99.0,240.0,,2.0,False,True,True,True,True,5.3,Wi-Fi 6E (802.11ax),4711377081757.0,0017P3-022,,Notebooks
Apple MacBook Pro M2 8/10Core/8GB/512GBSSD/Silber MacOS,1606.86,13.0,33.8,2560x1600,,1.4,15.6,304.1,212.4,macOS Monterey,M2,8.0,Apple GPU,,512.0,SSD,,58.2,67.0,,,False,True,False,True,True,5.0,Wi-Fi 6 (802.11ax),194253139119.0,MNEQ3D/A,2022.0,Notebooks
"Lenovo V15 G3 82TT000VGE Notebook i3-1215U 8GB, SSD 512GB oB",356.97,15.6,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,196380667466.0,82TT000VGE,,Notebooks
Acer Enduro Urban N3 Lite EUN314LA-51W - Core i5 1235U - 8 GB RAM - 256 GB SSD - Deutsch,910.88,14.0,35.6,1366x768,16:9,1.65,20.9,338.8,242.5,Windows 11 Pro,i5-1235U,8.0,Intel Iris Xe Graphics,,256.0,SSD,10.0,50.0,45.0,,2.0,False,False,False,True,True,,Wi-Fi 6 (802.11ax),4711121223013.0,NR.R1VEG.002,,Notebooks
